,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
518768,5DodKuHUD5rF0gNWPYUdZk,Hoyto Tomari Janya,28,197147,0,['Manna Dey'],['4kcoiVXIxvUoLUoHY1vJYU'],1969-12-31,0.433,0.187,5,-15.992,1,0.0332,0.966,0.00152,0.122,0.363,71.333,4
146199,7BeJx4PLHXyvjWlgzxbvNs,Der letzte Kunde,30,303880,0,['Silly'],['4vvZMdl6p2XjdcmxA9dRws'],1981,0.779,0.59,0,-8.818,1,0.165,0.498,0.0,0.157,0.731,85.332,4
575027,13KmiyueaRdBDC5SY4oxPI,Breakeven (Acoustic),45,205500,0,['Maddi Jane'],['6p0HFtE6QhdHNY1H4Nk0mo'],2011-08-18,0.483,0.395,3,-7.079,1,0.0342,0.818,0.0,0.136,0.45,94.609,4
280212,3x298DaBZtD811vYa5lc5w,Rosa Morena,1,182815,0,['Anjos Do Inferno'],['6FOhbY2zC8BeJcpU19tVcv'],1940-08-30,0.546,0.541,7,-9.686,1,0.0793,0.984,0.413,0.592,0.719,82.112,4
402128,2Rd884PjhipuAWCRpc56l2,Berdiri Bulu Romaku,22,261040,0,['Hetty Koes Endang'],['5EITOMadvjqpslJ4Y5j5z6'],1988-01-01,0.749,0.839,7,-4.048,0,0.0251,0.0441,2.55e-06,0.0956,0.923,109.046,4
493082,55kNeTc6PoZi90iVYw0vis,Main Title (From That Touch of Mink) (1962),1,161518,0,['George Duning'],['7qRvLAMvfoiO9dKpIgzwY9'],1947-01-01,0.33,0.559,10,-6.355,1,0.0352,0.748,0.324,0.341,0.632,119.798,4
43881,6EZUcu7GHI1sS0UPQivz7e,Glad Tidings - 2013 Remaster,44,220067,0,['Van Morrison'],['44NX2ffIYHr6D4n7RaZF7A'],1970-02,0.543,0.555,7,-11.747,1,0.0312,0.119,1.18e-05,0.126,0.813,160.71,4
571693,63j8tBU2MSKpAXHYsnSQad,Some People I Know To Lead Fantastic Lives,21,213067,0,['China Crisis'],['0WUphJOGHE5i95IeR87hsO'],1982-01-01,0.782,0.479,7,-15.366,1,0.0439,0.384,0.877,0.046,0.924,133.018,4
130004,3OsbZ1QwRkXpbwcd1C18zK,"Radetzky-Marsch, Op. 228",3,226027,0,"['Johann Strauss I', 'Riccardo Muti', 'Wiener Philharmoniker']","['4WMHJgeJCssiGW3ssUT7eb', '7silW8RiEOoLBgAg5JBCL1', '003f4bk13c6Q3gAUXv7dGJ']",2004,0.578,0.612,9,-13.969,1,0.127,0.893,0.935,0.943,0.276,105.223,4
244038,7DYhKSKQXjZQqhv27EG9A5,A Steel City Love Affair (2016) [feat. Real Deal & Gabby Barrett],0,361500,1,"['Jesse Mader', 'Real Deal', 'Gabby Barrett']","['3dV57rjXviP11M97a2vT0j', '3f98Nu3n7zuq4DZOlIIOj7', '6Iz3eq2aQGFf7TbGT2iahL']",2017-12-31,0.667,0.846,10,-4.698,0,0.217,0.358,0.0,0.348,0.573,142.036,4
152283,03puqRZHmxyRgX2c1onu84,Manasuna Mansuga,40,429184,0,"['Hariharan', 'K. S. Chithra']","['2NoJ7NuNs9nyj8Thoh1kbu', '2IUtwMti1OiT3lkW6RubgH']",1996-01-01,0.411,0.256,2,-15.704,1,0.0992,0.279,3.86e-06,0.08,0.213,175.705,4
50843,5q7KiSN7znIONR76LAqm7k,Xanadu,47,664853,0,['Rush'],['2Hkut4rAAyrQxRdof7FVJq'],1977-09-01,0.316,0.529,5,-9.067,0,0.0516,0.127,0.00229,0.0923,0.0456,140.785,4
476157,1t5KCAy7riP1uPT4uCYdwN,Always True To You (In My Fashion),10,151213,0,['Julie London'],['3qUMmh5biaB5hqpF4LqS3m'],1961,0.606,0.226,9,-11.425,1,0.0421,0.905,0.0,0.26,0.444,122.697,4
77839,08WoF4COLvecUfBI0vQ5gG,อย่าทำให้ฉันรักเธอ,6,260893,0,"['Buachompoo Ford', 'Kwang ABnormal']","['7nXSDVE7Q2j4LEPIyj8wEP', '6vffgX7j9uAPNTnIefr4pH']",2004-12-10,0.485,0.763,1,-4.731,1,0.0436,0.0469,1.3e-05,0.0977,0.297,183.919,4
143657,4sDzEz7Vi4cp2E6grLztDo,Better Off Without A Wife,30,238133,0,['Tom Waits'],['7x83XhcMbOTl1UdYsPTuZM'],1975-10-21,0.527,0.527,6,-9.861,1,0.4,0.91,5.5e-06,0.746,0.571,79.438,4
387549,6wRcAgFeKvKYvCOgUvadhT,"Песня разбойников (Из м/ф ""По следам Бременских музыкантов"")",30,136133,0,"['Anatoli Gorokhov', 'Muslim Magomayev', 'Инструментальный ансамбль п/у Константина Кримца']","['2kvSgL8U7eMa9kll5RczYi', '20mh1R2iszLiPKWFJVgXaF', '19uGslxqt06MhIjshqFu1e']",2008-01-01,0.563,0.523,5,-11.442,0,0.34,0.773,0.0,0.655,0.863,107.831,4
106487,1DT8eLo3WOJ2cCDfYWMU2G,Star Me Kitten,44,196200,1,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1992-10-05,0.175,0.335,0,-12.504,1,0.0341,0.128,0.845,0.162,0.212,175.838,5
307504,3wXe3w1QFfVcXGEjifGNDH,Den dag du kom - 1997 Remastered Version,11,247040,0,['Rugsted & Kreutzfeldt'],['1XlntNNv1pepon0NhiJxeS'],1985,0.738,0.396,7,-13.657,1,0.0356,0.502,8.08e-06,0.0463,0.939,139.323,4
95832,0XTlLGWizqZ6inm37EGRj0,Suikerbossie,0,200373,0,['Ora Dreyer'],['2dMZerQhKFa7uDLfjI4u6E'],1957-01-01,0.711,0.15,10,-13.718,1,0.0659,0.991,0.0,0.108,0.548,98.359,4
448610,5FqzgZGAo9XK79jA8nkm0q,"Poppe, Kaate, Danze - Radio Version",43,219200,0,['Brings'],['5uRfU4LuGDkxzZ86uCXQY8'],2004-01-12,0.613,0.794,8,-4.86,1,0.0314,0.0142,0.0,0.0565,0.652,139.983,4
214890,7sS0xOhE81gC5EdniPzjU9,Bad Boy,32,207573,0,['The Adicts'],['5f5B8Zd0xuvmcDin3oK76F'],1985-10-01,0.321,0.704,0,-5.105,1,0.04,0.00655,0.0,0.205,0.638,90.062,4
372858,05CS4vtvc5hbbofZyo3xhB,Uçurtma,48,183129,0,['Ceylan Ertem'],['2crPPfVdmrxn5yUHLQVqOI'],2015-11-20,0.448,0.331,5,-9.003,1,0.0301,0.71,0.0,0.129,0.549,120.373,4
515052,7GsigSmHUYOWbxZ4qfg7uy,O O Devadas,2,156320,0,"['K. Rani', 'Raavu Balasaraswathi']","['66D8e7KoFNDPvaZhOpSHGF', '2zxVCfNeSjaZGTXirRYoFQ']",1953-12-31,0.403,0.248,11,-15.778,0,0.0706,0.984,0.0257,0.118,0.884,182.335,3
256681,0SCq5HWsMdUUX071VRW08v,VACIA,40,124243,0,['Franux BB'],['1iblTHYdU8q8t8nH4sHl8A'],2020-10-23,0.577,0.44,4,-9.11,1,0.204,0.668,0.0,0.0955,0.207,170.143,4
20203,2UGk8jXghsB0l683qbsB7F,"Piano Concerto No. 2 in F Minor, Op. 21: III. Allegro vivace",0,512480,0,"['Frédéric Chopin', 'Eugene Ormandy', 'Philadelphia Orchestra']","['7y97mc3bZRFXzT2szRM4L4', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",1946,0.295,0.113,5,-23.05,0,0.0325,0.986,0.918,0.14,0.199,67.811,4
123219,6urWLcjOtYeXSErBKbcJgO,"Music Of The Night (from ""The Phantom Of The Opera"")",2,351560,0,['Colm Wilkinson'],['4hKV8PcRBaHZqBJjSn8OJE'],1947,0.205,0.127,2,-16.653,1,0.0416,0.918,0.00135,0.148,0.0592,81.776,4
556009,5HylP8KehyUOTJBEDqhFmG,Hold Me Down,25,201333,0,"['TOSHI', 'Angie Stone']","['4WkB8nPecA79z517dt342q', '2hWr3AjjKOCVmWcwvuT4uM']",2004-09-15,0.686,0.533,0,-6.268,0,0.0561,0.131,0.0,0.0961,0.618,95.974,4
102107,1lYjZUzStLNGtawS2RbvMj,Hit,35,178907,0,['Section 25'],['0WvBaBwebA8SOLSXUVh4ge'],1981,0.561,0.468,5,-10.974,0,0.0366,0.0411,0.521,0.0562,0.408,122.559,4
175695,5BKDqwrywwngFZyLpRdPhq,Яд,57,158746,1,['Местный'],['5OUTtgVJLtWCBfHCJ2rzas'],2012-10-12,0.607,0.756,2,-3.53,1,0.181,0.138,0.0,0.0743,0.795,88.098,4
319076,0IiXE3L9eFZOnzUwfVcSk4,Á bjargi byggði - Jesú er bjargið - Þegar stormur,3,195187,0,['Barnakór Kársnesskóla'],['6kf0GfwxEoYt10CADjKyRc'],1995-01-01,0.526,0.0754,0,-22.388,1,0.0348,0.922,0.0,0.165,0.585,128.155,4
126912,5CEe8Ugb8vxXI9jNvYjflT,Pardon My Heart - 2016 Remaster,35,227347,0,"['Neil Young', 'Crazy Horse']","['6v8FB84lnmJs434UJf2Mrm', '0oi7g8NUnlLh5tJvg2y5e3']",1975-11-10,0.391,0.181,5,-19.829,1,0.0432,0.73,0.0111,0.115,0.415,153.039,3
514964,0klUAUeUwR48D80iFhgCrF,Dil Ki Duniya Lootkar,0,185963,0,['Lata Mangeshkar'],['61JrslREXq98hurYL2hYoc'],1952-12-31,0.407,0.343,0,-8.191,1,0.0461,0.991,0.00286,0.458,0.64,75.495,3
489381,4B6S6dNp4EXJQRRMX2ilNx,If You Could See Me Now,19,226067,0,['Devonsquare'],['4tqu9sQUiyIGSXLOCj9evR'],1991,0.621,0.689,11,-8.036,0,0.0303,0.0262,0.0173,0.118,0.62,121.888,4
186941,1rZ8TTs2AnZb1jjcJf02Gx,Casualty Of Love,40,234867,0,['Jessie J'],['2gsggkzM5R49q6jpPvazou'],2011-01-01,0.729,0.486,10,-5.961,1,0.045,0.571,0.0,0.0851,0.436,120.01,3
475743,1nm4zzv8G7dZR5fWQCjfBs,Rebota,51,176260,0,"['Ecko', 'KHEA', 'Seven Kayne', 'Iacho', 'Omar Varela']","['2Jb9jVnCpWkXtoGznFJ6bF', '4m6ubhNsdwF4psNf3R8kwR', '4C29ETLBPmYKYwtJUepbJz', '6ybOB74nYTUpM6VGiP1egr', '5xIOUIBQhGFX7HIj8lhdyU']",2018-01-17,0.939,0.753,1,-4.162,1,0.202,0.07,0.0,0.169,0.615,127.99,4
7183,6yhGM95iS7kdZPZ3M7DP1V,"Die Landstreicher: Sei gepriesen, du lauschige Nacht",0,199332,0,"['Carl Michael Ziehrer', 'Julius Patzak', 'Staatskapelle Berlin']","['0Zn5m26BNsqyz9sK2ocQUq', '1ULNrQu9TKgHk4ScNCnWAH', '7vEPPI71V8dEHtEhPMAxWT']",1931-01-01,0.446,0.355,3,-8.966,1,0.0491,0.979,0.0138,0.366,0.544,95.641,4
114021,3DW0GlFNrLAsnSWZ1kVVVe,"Time After Time - Live at Chicago Theatre - JVC Jazz Festival Chicago, IL 6/9/89; 2015 Remaster",8,598800,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],2002-08-20,0.451,0.128,0,-17.576,1,0.0381,0.766,0.21,0.978,0.295,116.372,4
206373,3dGGHf4BiM7PBn5rNgLKEV,Come back Jesus,35,333200,0,['Alpha Blondy'],['41ekW4MXG59xJMXR8dX1OG'],1987,0.735,0.815,3,-6.576,1,0.0827,0.443,1.27e-05,0.243,0.937,74.411,4
275614,7aXBV0eaoDYjZu9tDNBVk5,損友,18,225959,0,['Joey Yung'],['2zzKlxMsKTPMsZacZCPRNA'],2005,0.608,0.663,7,-4.341,1,0.0449,0.405,0.0,0.125,0.584,134.081,4
517764,5JZ4MPqLNM0OxAI9bEDsKW,Dil Khush Hain Aaj,4,198080,0,['Mohammed Rafi'],['0gXDpqwYNDODn7fB0RDN8J'],1964-01-01,0.66,0.498,6,-9.723,1,0.0454,0.862,0.048,0.264,0.938,114.927,4
384731,4Ryhgu9cV7jVko3pOPwaNz,Храм,19,328333,0,['ДДТ'],['0YCqg8X5gx0MremW64Ud1h'],1992-11-01,0.784,0.479,9,-14.681,0,0.0393,0.0807,0.000727,0.0359,0.655,129.657,4
97819,4TiKKUGDNhHGeJisOMG3ab,Mra,8,185000,0,['Hugh Masekela'],['1b3F5FI7TX4IWTNA4P1kWp'],1965-01-01,0.605,0.464,0,-11.315,0,0.0305,0.632,0.00288,0.0897,0.82,133.492,4
522330,15YHbyJSg5ytp4VkI2QPfi,Kapitel 20 - als Lokomotivführer (Folge 034),27,65774,0,['Benjamin Blümchen'],['1l6d0RIxTL3JytlLGvWzYe'],1984,0.683,0.457,4,-18.713,0,0.937,0.529,0.0,0.0946,0.364,78.886,1
208099,0O0B9cvxkNILI7WtKp1Fk3,Taqui Taqui - Original Mix,27,262733,0,"['Ilegales', 'Norty Cotto']","['1hMa6SwU2t8eUEETAAbk9z', '1R1lhAs1qcIHvzgxu5F7W5']",1998-06-16,0.827,0.951,6,-6.877,0,0.0671,0.0391,2.03e-06,0.0185,0.938,133.577,4
58167,16Zkdh7oAYAlOncLGMft0Q,Hawaii-Bombay,44,250333,0,['Mecano'],['5BMgsAFg8rZQc3tqs5BB8G'],1984,0.562,0.704,3,-7.129,1,0.0931,0.367,0.017,0.285,0.622,199.49,4
311124,1TuRocNdQDBgWMs752p4JQ,Nasty,33,229333,1,['Johnson'],['4w1fUgGXRGXhhnTAxjtxfS'],2006-05-29,0.59,0.543,2,-8.59,1,0.275,0.0155,0.0,0.583,0.43,94.954,4
246560,74PscaEOrCBPhb44giPhgy,Nejaučiu Meilės,30,245904,0,['Abudu'],['1IguwRyjy5JKRb9ErCQsq1'],2020-08-13,0.344,0.635,4,-9.522,0,0.0409,0.454,0.0297,0.165,0.19,150.066,4
250644,2g2mKNxtZnt2lnVL0MuGIU,20 Años,7,209975,0,['Sonido Cotopaxi'],['0ZaJsMoGEcgmAOM1W0aMNk'],1991-12-09,0.781,0.635,8,-5.785,1,0.1,0.301,1.1e-05,0.278,0.715,88.926,4
581538,2vSOcSyBFw7GwhbfXiOGxA,Visa,20,220933,0,['Magnus Uggla'],['30j6YCWLSp59jLF7yIYZWq'],1997,0.511,0.313,10,-7.462,1,0.0567,0.8,0.0,0.0786,0.361,142.865,4
248691,6aMqOnAy0Q5EkHyjjb4VXE,Bus Driver,30,465373,0,['Muddy Waters'],['4y6J8jwRAwO4dssiSmN91R'],1977,0.316,0.928,11,-5.381,0,0.0652,0.599,0.778,0.363,0.506,107.982,1
564718,16dO27ckf3CZHS7XfqfXSZ,Innerbloom,32,578041,0,['RÜFÜS DU SOL'],['5Pb27ujIyYb33zBqVysBkj'],2016-02-19,0.729,0.72,3,-6.69,1,0.0371,0.125,0.353,0.178,0.0388,122.015,4
223760,1BYl8fDs7rG4lv9ARZuOdM,Dancing Girls,29,228227,0,['Nik Kershaw'],['7kCL98rPFsNKjAHDmWrMac'],1984-01-01,0.668,0.905,1,-9.494,1,0.0644,0.00104,0.0426,0.0657,0.759,128.835,4
111570,6Rlf0CM4DEKOyxsxeVMq6w,Me & U (Remix) [feat. P. Diddy & Yung Joc],50,287417,0,"['Cassie', 'Diddy', 'Yung Joc']","['27FGXRNruFoOdf1vP8dqcH', '59wfkuBoNyhDMQGCljbUbA', '23LbwefIODbyGdRbAz3urj']",2006-08-14,0.819,0.506,1,-4.965,1,0.0479,0.376,0.0,0.0908,0.608,99.971,4
487613,33VhmS3419FN7VFsQyUbD0,MundART,37,200493,0,['Bligg'],['1q4LHoD7IzquqGQR4YZRQr'],2013-10-25,0.563,0.882,1,-5.509,1,0.25,0.231,0.0,0.362,0.905,200.007,4
518708,4fWcwssoqMwQ6Nn8F9xRtL,Raga Pahadi-Pt Shiv Kumar Sharma Pt Hari Prasad Chaurasia And Brij Bhushan Kabra,5,1205467,0,"['Hariprasad Chaurasia', 'Brij Bhushan Kabra', 'Shivkumar Sharma']","['7CozfB3IEACZpAelpwkUon', '3qVnMsuIhgGhYckEFe0x3P', '3ehCEIDusX13qf207bFKGS']",1968-12-31,0.411,0.482,6,-16.412,0,0.0375,0.485,0.371,0.329,0.238,131.478,4
506959,0JIWUDaLb3KwugNVYAOaen,Gyónás,20,271373,0,['Kispál és a Borz'],['71buZyotrHSZMVkSTcDY8c'],1996-01-01,0.485,0.689,9,-6.559,1,0.0294,0.0024,0.0,0.102,0.407,179.061,4
376859,53S2atY7MYZCwkMg6b6kzk,Paris Canaille,23,206533,0,['Catherine Sauvage'],['4NjkPdOPwWlQBF59ff6YoV'],1987-01-01,0.58,0.458,2,-10.79,1,0.0683,0.757,0.0,0.116,0.962,146.623,4
73581,0soQcQgZGxvHa3MyQMVfes,Year 3000 (Live),0,188145,0,['The Friars'],['6Fb8ldZIVQEaszpTmZh0Du'],2019-04-11,0.621,0.678,6,-6.274,1,0.0665,0.706,0.0,0.826,0.586,102.392,4
471164,5892YX6q8y3Rs9OysF08kv,Break it off,73,93970,0,['PinkPantheress'],['78rUTD7y6Cy67W1RVzYs7t'],2021-03-23,0.577,0.788,11,-6.737,0,0.0977,0.014,2.56e-06,0.123,0.644,172.926,4
512787,5txyG1q3ycC6XwirByfgQw,Udas Sham Ki Aahen,0,177440,0,['Khursheed Bano'],['7kVBJQZOUomjWvH1ZnkW9f'],1944-12-31,0.379,0.0337,5,-19.075,1,0.0421,0.99,0.546,0.108,0.191,66.652,5
240101,411GNfOk13daEcupYgXktU,Pilate And Christ,28,164093,0,"['Ian Gillan', 'Barry Dennen', 'Andrew Lloyd Webber', 'Tim Rice']","['4QCflfSOonkybNw5D7GqGk', '6m662dmlJ57GKO4wo9AWga', '4aP1lp10BRYZO658B2NwkG', '3KDpcZPHxvsaVk5PReoGqh']",1970-01-01,0.415,0.375,5,-8.337,0,0.0287,0.502,0.0,0.61,0.229,79.637,4
99530,4ntYfipNJharvEMGTIhx90,Be - Jonathan Returns,30,69307,0,['Neil Diamond'],['7mEIug7XUlQHikrFxjTWes'],1973,0.175,0.015,1,-30.091,1,0.0382,0.993,0.932,0.113,0.151,95.858,4
563478,4SwQ8m0PMgkmQND1pkV3CN,Summertime,13,359133,0,['Bill Evans Trio'],['3VEG6gxFIMfl4Cdog26avS'],1964,0.616,0.159,4,-22.777,0,0.048,0.544,0.328,0.0694,0.44,78.342,4
2520,46SkgCAtwFdfjLRxI6T2VF,Smile A Little Bit,0,170067,0,['Ted Weems & His Orchestra'],['7nQr572o0bqpK1LoX0Whan'],1926-07-01,0.521,0.188,8,-12.85,1,0.0731,0.99,0.0434,0.0715,0.83,209.547,4
449010,6Nh609ZXt97wwuK9YTI5Tq,Aku Pasti Kembali,34,271747,0,['Ratu'],['44XAmn8OQeCCeigsJuju7D'],2006-05-22,0.572,0.494,1,-8.147,1,0.0251,0.141,0.000625,0.331,0.647,148.008,4
131141,1hHLrTQFQmo8shfRdFifMj,Nova Zembla - Armin van Buuren Remix,0,185455,0,"['Wiegel Meirmans Snitker', 'Armin van Buuren']","['4xSx6TiVkQ6ZfREdVnVZfw', '0SfsnGyD8FpIN4U4WCkBZ5']",2013-09-13,0.558,0.957,1,-5.195,0,0.0595,0.0163,0.703,0.688,0.0606,132.012,4
422611,3cvWJhUNpieGqUqWxnJ6xf,Tu Recuerdo Y Yo - Versión Mariachi,18,196653,0,['Rigo Tovar'],['5fKc00Wh60ggl0QptZ2aBx'],1979-01-01,0.49,0.174,9,-13.01,1,0.0423,0.588,0.0,0.11,0.446,79.881,4
168136,6d6lwgAjjLDRtPQwOovjDD,People Say It's In The Air,33,208000,0,['Ankie Bagger'],['6xpVEc9BKu6kBEr2KOUEFm'],1989-01-01,0.64,0.915,0,-8.248,1,0.032,0.123,0.0463,0.0495,0.97,119.562,4
510550,1hsANSvcIkut1BRVIHXtLO,"Така, як ти",25,228720,0,['Svyatoslav Vakarchuk'],['2xEuSZSodyOIuUAxBM3I5I'],2008,0.386,0.276,2,-11.794,0,0.0329,0.334,0.000175,0.136,0.138,81.517,3
171321,7sADRkkZU34BaJPn58SGjW,Kalamiehen toveri,15,141600,0,['Apulanta'],['5kwthnxNdfnqGk0nL35wDC'],1997,0.375,0.866,8,-10.618,1,0.0502,8.94e-06,0.818,0.446,0.623,125.434,4
402607,79BtFV7nZFEJ9M3S0DSJ3c,Elegi Esok Pagi,38,234360,0,['Ebiet G. Ade'],['50l3hdnSiYODINDYhyP0QA'],1993-05-24,0.46,0.438,9,-11.605,1,0.0417,0.155,7.73e-06,0.117,0.515,145.35,4
335387,5BKJlbDMVorZ1rNv7vScfA,คบออกสื่อไม่ได้,0,255009,0,"['FLAME', 'Various Artists']","['795IYhsJhrdnMGgQlBs2Vs', '0LyfQWJT6nXafLPZqxe9Of']",2013-11-07,0.572,0.765,7,-4.994,1,0.0738,0.0407,0.0,0.109,0.539,140.074,4
269992,7LHCJ0DMseGtg6R7F54XK9,堤防,30,264305,0,['二名敦子'],['6E3IfpRGFBLViCZZ5syIRj'],1987-10-21,0.66,0.754,0,-8.864,1,0.0329,0.158,0.00612,0.0984,0.811,93.008,4
267481,66IPyyIVxqTeua9rBPZIHf,只有知心一個,16,140160,0,['Wynners'],['1JxZsLP7IjppR1QjO0BwRx'],1975-01-01,0.536,0.318,2,-12.219,1,0.0285,0.811,9.39e-05,0.379,0.453,104.283,4
71999,7fLWUJpyNbEfrLFKLo8ymN,Belle,53,294373,0,"['Patrick Fiori', 'Garou', 'Daniel Lavoie']","['18PkzXDURSTyGZTg9w66qq', '1oXtLNYfNMQLxWsatCTCCn', '6S4WAihWktrOYeJdslsjcM']",1998,0.52,0.432,0,-9.59,0,0.0356,0.507,0.0,0.698,0.26,81.984,4
464900,2LaoSz5bgwugtExziYoeN8,"Root, Hog Or Die",8,151160,0,"['Mother Maybelle', 'The Carter Sisters']","['1B2bDUw0nlnTleO0hrJhpD', '2Z76ufZ8SQ3z2jEjrlecNV']",1952,0.852,0.324,10,-9.05,1,0.059,0.689,0.0,0.279,0.962,120.184,4
309502,72uyv448icbh4SAwWPKczh,Ne partez pas sans moi (Grand prix de L'Eurovision 1988),36,186600,0,['Céline Dion'],['4S9EykWXhStSc15wEx8QFK'],1996-01-08,0.487,0.555,5,-9.314,1,0.0285,0.247,0.0,0.369,0.34,144.27,4
408618,2kxdr6neKPVLv9VvfFLtgx,23rd Psalm,11,122400,0,['Ryuichi Sakamoto'],['1tcgfoMTT1szjUeaikxRjA'],1983,0.184,0.194,1,-17.081,1,0.0335,0.917,0.00189,0.38,0.256,80.527,3
47414,62xMPRoJMfjxfjtDpyx6QT,Rej'eet El Shatwiyi,37,184413,0,['Fairuz'],['0dwFxqYkvZLSA6U6XfQcDV'],1973,0.445,0.328,4,-16.583,0,0.0452,0.917,1.78e-05,0.575,0.519,115.216,4
40782,6y8o4V2R2dSt2ijgL8C72W,(I Know) I'm Losing You,45,149493,0,['The Temptations'],['3RwQ26hR2tJtA8F9p2n7jG'],1967-07-17,0.634,0.503,5,-11.89,1,0.0282,0.5,0.0,0.0465,0.813,109.57,4
3222,2dSQVrZ5OEalgZmRokhJph,Pobre Pecadora - Instrumental (Remasterizado),0,160813,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1927-08-16,0.622,0.264,5,-19.105,0,0.0438,0.995,0.94,0.109,0.841,121.195,4
265763,1eW1tFGZXm1IR89nMP0yIy,"Verdi: La traviata, Act 1: ""Che e cio?"" (Chorus, Violetta, Alfredo)",2,157267,0,"['Giuseppe Verdi', 'Coro Cetra', 'Francesco Albanese', 'Gabriele Santini', 'Orchestra Sinfonica Di Torino Della Rai']","['1JOQXgYdQV2yfrhewqx96o', '1u48QLv8imchypCIntk3Oq', '5hX2FWNpuaqI1vJ4vIuT8G', '4C8Cmg4pufBGtbDGGTGbkL', '6r9Z05svhqtOdMOOIr0Kjy']",1954,0.592,0.0947,3,-18.791,1,0.073,0.97,2.49e-05,0.228,0.254,71.583,4
326813,0lTMRNITGvKICbjcbPnXO9,014 - machen eine Entdeckung - Teil 24,26,67640,0,['Fünf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],1981-11-01,0.509,0.886,0,-10.192,1,0.956,0.842,0.0,0.933,0.542,172.523,4
586531,29NewYj57n6o1CFwmm03mp,关怀方式,33,203013,0,['A Niu'],['11wqbbMVEK4dBZbagPMcXl'],2014-01-28,0.665,0.563,7,-7.501,1,0.0311,0.232,0.0,0.095,0.424,131.967,4
287858,6pd77rrHheIyNS4iLiNMLc,La Guinée Moussolou,17,363165,0,['Orchestre de la Paillote'],['1VOknf5hdVCEMuH9BoD2bF'],1967-01-01,0.722,0.218,10,-13.834,1,0.0766,0.829,0.00131,0.281,0.672,91.631,4
321388,3FT9vSHqoIxeKuvt5IP9SB,Nasty Boy - Original,11,180827,0,['Trabant'],['5hE0w0DbQ29iIQz9paLiXt'],2005-11-13,0.767,0.694,1,-4.114,1,0.116,0.0199,0.0,0.258,0.437,98.942,4
318512,7nG6QvlzLOnbEcwyFKHvMz,Vísur Vatnsenda-Rósu,16,131100,0,"['útsetning; Jón Ásgeirsson', 'Íslenskt þjóðlag', 'The Hamrahlíð Choir']","['5cxJOkAMzEHIYoyzT8BKpC', '4fmBpJhjeo2Y0w9o1xsrbL', '53QgomaEfJ9WBDegxyzPYS']",1993-01-01,0.232,0.0229,9,-29.012,0,0.0404,0.987,0.000239,0.0725,0.0393,81.739,1
276508,79Ww71HmbwvaHJulGXHdTQ,如果能在一起,36,246000,0,['Fish Leong'],['3aIDSTKS9yH745GUQBxDcS'],2008-08-26,0.565,0.656,3,-6.267,1,0.028,0.377,0.0,0.173,0.361,139.952,4
316177,486ayGuRxqXXD8BL9M0zqQ,Ísland,3,262060,0,['Spilverk þjóðanna'],['3wa3kNJoYgtVvn7vObUFyc'],1978-01-01,0.535,0.355,4,-12.152,1,0.0418,0.76,0.00011,0.0775,0.489,126.02,4
509525,2bIFJwTpMljo95g3y5s5IG,Balatoni nyár,28,192381,0,"['Pixa', 'Stereo Palma', 'Wellhello']","['6YbKlFrkjKLYpC3PYycpxp', '2ikeyjh1ZeMSxuLQ03QqCd', '4URlJ0EofF5gUvCGDtxr3m']",2016-11-18,0.759,0.787,10,-2.625,0,0.136,0.144,0.000136,0.2,0.791,126.052,4
381458,5Bjjf2Vj3dCaGetKlXS4be,J'ai vu,59,270102,1,"['Roméo Elvis', 'Le Motel', 'Angèle']","['2pHk4wAmL7ofTAuvCIUWtv', '4LLrhUqUv2Mi1NhHz0pjXd', '3QVolfxko2UyCOtexhVTli']",2017-03-17,0.506,0.358,5,-14.066,0,0.0865,0.786,3.95e-06,0.0966,0.176,120.07,5
387874,2YkzbC413L1EJsatOiCagx,Киногерой,30,215333,0,['Korol i Shut'],['0qc4X567Fs1DUbQ7bS2XSJ'],2010-09-03,0.542,0.781,9,-6.143,1,0.0442,0.34,8.48e-06,0.166,0.399,137.954,4
386978,7rGENipjvg4phjP5oxdjvi,Shake It Up,2,204347,0,"['Maurizio Gubellini', 'Pain']","['3Mj7kskBT2nxay5h2KVesB', '60uaJadV9F6pnvY7hnaCj9']",2016-01-18,0.897,0.794,7,-6.838,1,0.222,0.00905,0.00134,0.0593,0.53,128.032,4
457451,6zm30Y6rXhWHrd2DWGie8J,Camarade,13,155440,0,['Jean Ferrat'],['4GAdDePOvBsOl3n3nVHWpt'],1969,0.414,0.541,0,-7.557,1,0.0264,0.448,0.0,0.11,0.412,93.442,4
538163,0Xucu9t5Ux18kFNjgHEnBD,Come Back To Me,23,189933,0,['Ric Segreto'],['5uRUbTUQysRUR7PUy7pimM'],1982-05-03,0.469,0.178,7,-16.947,1,0.0533,0.841,0.0,0.082,0.233,135.657,4
